COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Subventions_parHab,places_migrants_p1k,Total_places_migrants,Number_of_Mosques,Mosque_p100k,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score
1323,1,Reyssouze,1003,0.0,0,3.0,17.6,0.0,0,0,0.0,46,57,45,86,21
1325,1,Rignieux-le-Franc,1131,0.0,0,10.0,17.1,0.0,0,0,0.0,45,57,45,86,28
1328,1,Romans,628,0.0,0,8.0,0.2,0.0,0,0,0.0,45,57,45,86,21
1329,1,Rossillon,164,0.0,0,8.0,11.1,0.0,0,0,0.0,35,57,45,86,25
1330,1,Ruffieu,174,0.0,0,6.0,0.0,0.0,0,0,0.0,29,57,45,86,19
1331,1,Saint-Alban,195,0.0,0,0.0,14.3,0.0,0,0,0.0,34,57,45,86,17
1332,1,Saint-André-de-Bâgé,819,0.0,0,11.0,13.7,0.0,0,0,0.0,79,57,45,86,29
1333,1,Saint-André-de-Corcy,3369,0.0,0,14.0,53.4,0.0,0,0,0.0,68,57,45,86,43
1334,1,Saint-André-d'Huiriat,671,0.0,0,4.0,4.1,0.0,0,0,0.0,45,57,45,86,18
1335,1,Saint-André-le-Bouchoux,427,0.0,0,0.0,0.2,0.0,0,0,0.0,42,57,45,86,12
1336,1,Saint-André-sur-Vieux-Jonc,1216,0.0,0,14.0,19.3,0.0,0,0,0.0,51,57,45,86,34
1337,1,Saint-Bénigne,1351,0.0,0,6.0,13.7,0.0,0,0,0.0,51,57,45,86,23
1338,1,Groslée-Saint-Benoit,1232,0.0,0,2.0,11.1,0.0,0,0,0.0,50,57,45,86,18
1339,1,Saint-Bernard,1544,0.0,0,5.0,15.8,0.0,0,0,0.0,43,57,45,86,23
1342,1,Sainte-Croix,548,0.0,0,2.0,13.6,0.0,0,0,0.0,40,57,45,86,19
1343,1,Saint-Cyr-sur-Menthon,1867,0.0,0,10.0,4.0,0.0,0,0,0.0,60,57,45,86,25
1344,1,Saint-Denis-lès-Bourg,6078,0.0,0,15.0,95.2,0.0,0,0,0.0,86,73,71,86,57
1345,1,Saint-Denis-en-Bugey,2258,0.0,0,12.0,17.1,0.0,0,0,0.0,64,57,45,86,31
1346,1,Saint-Didier-d'Aussiat,845,0.0,0,3.0,19.3,0.0,0,0,0.0,43,57,45,86,21
1347,1,Saint-Didier-de-Formans,2176,0.0,0,6.0,15.8,0.0,0,0,0.0,63,57,45,86,24
1348,1,Saint-Didier-sur-Chalaronne,2969,0.0,0,15.0,5.2,0.0,0,0,0.0,62,57,45,86,31
1349,1,Saint-Éloi,524,0.0,0,4.0,17.1,0.0,0,0,0.0,39,57,45,86,22
1350,1,Saint-Étienne-du-Bois,2569,0.0,0,17.0,19.3,0.0,0,0,0.0,94,57,45,132,37
1351,1,Saint-Étienne-sur-Chalaronne,1625,0.0,0,8.0,5.2,0.0,0,0,0.0,51,57,45,86,23
1352,1,Saint-Étienne-sur-Reyssouze,576,0.0,0,2.0,13.7,0.0,0,0,0.0,45,57,45,86,19
1353,1,Sainte-Euphémie,1741,0.0,0,5.0,15.8,0.0,0,0,0.0,50,57,45,86,23
1354,1,Saint-Genis-Pouilly,14584,0.0,0,24.0,33.5,15.77,230,2,13.71,64,180,154,86,208
1355,1,Saint-Genis-sur-Menthon,488,0.0,0,10.0,4.0,0.0,0,0,0.0,37,57,45,86,25
1356,1,Saint-Georges-sur-Renon,214,0.0,0,3.0,0.2,0.0,0,0,0.0,31,57,45,86,16
1357,1,Saint-Germain-de-Joux,505,0.0,0,20.0,12.0,0.0,0,0,0.0,48,57,45,86,38
1358,1,Saint-Germain-les-Paroisses,423,0.0,0,3.0,11.1,0.0,0,0,0.0,39,57,45,86,19
1359,1,Saint-Germain-sur-Renon,262,0.0,0,0.0,0.2,0.0,0,0,0.0,39,57,45,86,12
1360,1,Saint-Jean-de-Gonville,2042,0.0,0,4.0,12.9,0.0,0,0,0.0,46,57,45,86,21
1361,1,Saint-Jean-de-Niost,1862,0.0,0,5.0,17.1,0.0,0,0,0.0,49,57,45,86,23
1362,1,Saint-Jean-de-Thurigneux,850,0.0,0,2.0,15.8,0.0,0,0,0.0,194,57,45,86,19
1363,1,Saint-Jean-le-Vieux,1799,0.0,0,8.0,14.3,0.0,0,0,0.0,50,111,45,152,25
1364,1,Saint-Jean-sur-Reyssouze,764,0.0,0,9.0,19.3,0.0,0,0,0.0,47,57,45,86,28
1365,1,Saint-Jean-sur-Veyle,1154,0.0,0,10.0,4.1,0.0,0,0,0.0,47,57,45,86,25
1366,1,Sainte-Julie,1092,0.0,0,4.0,17.1,0.0,0,0,0.0,49,57,45,86,22
1367,1,Saint-Julien-sur-Reyssouze,687,0.0,0,4.0,19.3,0.0,0,0,0.0,46,57,45,86,22
1368,1,Saint-Julien-sur-Veyle,853,0.0,0,6.0,4.1,0.0,0,0,0.0,42,57,45,86,20
1369,1,Saint-Just,953,0.0,0,7.0,19.3,0.0,0,0,0.0,60,57,45,86,26
1370,1,Saint-Laurent-sur-Saône,1735,0.0,0,37.0,25.5,0.0,0,0,0.0,71,113,137,86,119
1371,1,Saint-Marcel,1300,0.0,0,13.0,0.2,0.0,0,0,0.0,52,57,45,86,27
1372,1,Saint-Martin-de-Bavel,431,0.0,0,0.0,11.1,0.0,0,0,0.0,42,57,45,86,16
1373,1,Saint-Martin-du-Frêne,1027,0.0,0,8.0,37.8,0.0,0,0,0.0,51,57,45,86,32
1374,1,Saint-Martin-du-Mont,1953,0.0,0,2.0,19.3,0.0,0,0,0.0,56,57,45,86,20
1375,1,Saint-Martin-le-Châtel,784,0.0,0,5.0,19.3,0.0,0,0,0.0,42,57,45,86,24
1376,1,Saint-Maurice-de-Beynost,4243,0.0,0,22.0,32.2,0.0,0,0,0.0,210,80,45,114,46
1378,1,Saint-Maurice-de-Gourdans,2826,0.0,0,1.0,17.1,0.0,0,0,0.0,51,57,45,86,18
1379,1,Saint-Maurice-de-Rémens,758,0.0,0,8.0,17.1,0.0,0,0,0.0,46,57,45,86,26
1380,1,Saint-Nizier-le-Bouchoux,589,0.0,0,8.0,19.3,0.0,0,0,0.0,45,57,45,86,27
1381,1,Saint-Nizier-le-Désert,922,0.0,0,6.0,0.2,0.0,0,0,0.0,46,57,45,86,19
1382,1,Sainte-Olive,357,0.0,0,6.0,0.2,0.0,0,0,0.0,38,57,45,86,19
1383,1,Saint-Paul-de-Varax,1637,0.0,0,23.0,0.2,0.0,0,0,0.0,56,57,45,86,38
1384,1,Saint-Rambert-en-Bugey,2179,0.0,0,14.0,17.1,0.0,0,0,0.0,57,57,45,86,33
1385,1,Saint-Rémy,922,0.0,0,14.0,19.3,0.0,0,0,0.0,47,57,45,86,34
1386,1,Saint-Sorlin-en-Bugey,1140,0.0,0,0.0,17.1,0.0,0,0,0.0,58,57,45,86,17
1387,1,Saint-Sulpice,259,0.0,0,0.0,19.3,0.0,0,0,0.0,25,57,45,86,18
1388,1,Saint-Trivier-de-Courtes,1122,0.0,0,16.0,19.3,0.0,0,0,0.0,160,57,45,191,36
1389,1,Saint-Trivier-sur-Moignans,1910,0.0,0,16.0,0.2,0.0,0,0,0.0,60,57,45,86,30
1390,1,Saint-Vulbas,1229,0.0,0,0.0,316.6,0.0,0,0,0.0,60,57,45,86,104
1391,1,Salavre,295,0.0,0,3.0,19.3,0.0,0,0,0.0,460,57,45,86,21
1392,1,Samognat,645,0.0,0,3.0,37.8,0.0,0,0,0.0,38,57,45,86,27
1393,1,Sandrans,578,0.0,0,2.0,0.2,0.0,0,0,0.0,46,57,45,86,15
1396,1,Sault-Brénaz,1007,0.0,0,19.0,17.1,0.0,0,0,0.0,50,57,45,86,38
1397,1,Sauverny,1003,0.0,0,13.0,12.9,0.0,0,0,0.0,65,57,45,86,31
1398,1,Savigneux,1459,0.0,0,9.0,15.8,0.0,0,0,0.0,51,57,45,86,27
1399,1,Ségny,2676,0.0,0,16.0,12.9,0.0,0,0,0.0,52,57,45,86,34
1400,1,Seillonnaz,136,0.0,0,0.0,17.1,0.0,0,0,0.0,25,57,45,86,17
1401,1,Sergy,2279,0.0,0,9.0,12.9,0.0,0,0,0.0,48,57,45,86,26
1402,1,Sermoyer,659,0.0,0,6.0,13.7,0.0,0,0,0.0,45,57,45,86,23
1403,1,Serrières-de-Briord,1329,0.0,0,14.0,17.1,0.0,0,0,0.0,64,57,45,86,33
1404,1,Serrières-sur-Ain,135,0.0,0,0.0,14.3,0.0,0,0,0.0,41,57,45,86,17
1405,1,Servas,1287,0.0,0,20.0,19.3,0.0,0,0,0.0,49,57,45,86,40
1406,1,Servignat,180,0.0,0,9.0,19.3,0.0,0,0,0.0,31,57,45,86,28
1407,1,Seyssel,997,0.0,0,13.0,24.2,0.0,0,0,0.0,59,57,45,86,34
1408,1,Simandre-sur-Suran,664,0.0,0,4.0,19.3,0.0,0,0,0.0,55,57,45,86,22
1410,1,Sonthonnax-la-Montagne,287,0.0,0,5.0,37.8,0.0,0,0,0.0,30,57,45,86,29
1411,1,Souclin,263,0.0,0,0.0,17.1,0.0,0,0,0.0,33,57,45,86,17
1412,1,Sulignat,605,0.0,0,10.0,0.2,0.0,0,0,0.0,43,57,45,86,24
1415,1,Talissieu,514,0.0,0,0.0,11.1,0.0,0,0,0.0,40,57,45,86,16
1416,1,Tenay,1024,0.0,0,10.0,17.1,0.0,0,0,0.0,56,57,45,86,28
1418,1,Thil,1208,0.0,0,3.0,32.2,0.0,0,0,0.0,150,138,45,184,25
1419,1,Thoiry,6356,0.0,0,17.0,24.5,0.0,0,0,0.0,66,57,45,86,38
1420,1,Thoissey,1644,0.0,0,35.0,5.2,0.0,0,0,0.0,130,57,45,86,53
1421,1,Torcieu,744,0.0,0,4.0,17.1,0.0,0,0,0.0,45,57,45,86,22
1422,1,Tossiat,1389,0.0,0,6.0,19.3,0.0,0,0,0.0,62,57,45,86,25
1423,1,Toussieux,1228,0.0,0,6.0,15.8,0.0,0,0,0.0,49,57,45,86,24
1424,1,Tramoyes,1845,0.0,0,4.0,32.2,0.0,0,0,0.0,143,57,45,86,26
1425,1,La Tranclière,288,0.0,0,0.0,19.3,0.0,0,0,0.0,38,57,45,86,18
1426,1,Val-Revermont,2494,0.0,0,8.0,19.3,0.0,0,0,0.0,99,57,45,86,27
1427,1,Trévoux,6931,0.0,0,25.0,76.9,0.0,0,3,43.28,122,71,391,103,62
1428,1,Valeins,131,0.0,0,0.0,0.2,0.0,0,0,0.0,40,57,45,86,12
1429,1,Vandeins,725,0.0,0,6.0,19.3,0.0,0,0,0.0,42,57,45,86,25
1430,1,Varambon,664,0.0,0,14.0,14.3,0.0,0,0,0.0,47,57,45,86,32
1431,1,Vaux-en-Bugey,1218,0.0,0,4.0,17.1,0.0,0,0,0.0,55,57,45,86,22
1432,1,Verjon,343,0.0,0,9.0,19.3,0.0,0,0,0.0,34,57,45,86,28
1433,1,Vernoux,296,0.0,0,4.0,19.3,0.0,0,0,0.0,39,57,45,86,22
1434,1,Versailleux,500,0.0,0,12.0,0.2,0.0,0,0,0.0,47,57,45,86,26
1435,1,Versonnex,2222,0.0,0,22.0,12.9,0.0,0,0,0.0,52,57,45,86,41
1436,1,Vesancy,513,0.0,0,0.0,12.9,0.0,0,0,0.0,42,57,45,86,16
1437,1,Vescours,215,0.0,0,2.0,19.3,0.0,0,0,0.0,39,57,45,86,20
1439,1,Vésines,97,0.0,0,0.0,13.7,0.0,0,0,0.0,29,57,45,86,16
1441,1,Vieu-d'Izenave,727,0.0,0,11.0,37.8,0.0,0,0,0.0,47,57,45,86,36
1443,1,Villars-les-Dombes,5059,0.0,0,20.0,35.4,19.77,100,0,0.0,125,250,45,133,245
1444,1,Villebois,1200,0.0,0,8.0,17.1,0.0,0,0,0.0,155,138,178,86,26
1445,1,Villemotier,607,0.0,0,7.0,19.3,0.0,0,0,0.0,37,57,45,86,26
1446,1,Villeneuve,1603,0.0,0,2.0,15.8,0.0,0,0,0.0,63,57,45,86,19
1447,1,Villereversure,1391,0.0,0,14.0,19.3,0.0,0,0,0.0,48,57,45,86,34
1448,1,Villes,390,0.0,0,0.0,12.0,0.0,0,0,0.0,42,57,45,86,16
1449,1,Villette-sur-Ain,763,0.0,0,3.0,0.2,0.0,0,0,0.0,45,57,45,86,16
1450,1,Villieu-Loyes-Mollon,3831,0.0,0,5.0,38.1,0.0,0,0,0.0,78,57,45,86,29
1451,1,Viriat,6955,0.0,0,16.0,34.3,15.1,105,2,28.76,71,175,275,86,193
1452,1,Virieu-le-Grand,1110,0.0,0,15.0,11.1,0.0,0,0,0.0,51,57,45,86,32
1453,1,Arvière-en-Valromey,715,0.0,0,7.0,11.1,0.0,0,0,0.0,215,57,45,86,23
1454,1,Virignin,1122,0.0,0,11.0,11.1,0.0,0,0,0.0,52,57,45,86,28
1456,1,Vongnes,71,0.0,0,0.0,11.1,0.0,0,0,0.0,31,57,45,86,16
1457,1,Vonnas,3233,0.0,0,16.0,4.1,30.93,100,0,0.0,65,299,45,86,344
2001,2,Abbécourt,513,0.0,0,1.0,18.0,0.0,0,0,0.0,49,40,31,76,18
2002,2,Achery,586,0.0,0,0.0,18.0,0.0,0,0,0.0,56,40,31,76,17
2003,2,Acy,1013,0.0,0,3.0,8.4,0.0,0,0,0.0,56,40,31,76,17
2004,2,Agnicourt-et-Séchelles,188,0.0,0,0.0,5.0,0.0,0,0,0.0,52,40,31,76,13
2005,2,Aguilcourt,405,0.0,0,0.0,2.7,0.0,0,0,0.0,56,40,31,76,12
2006,2,Aisonville-et-Bernoville,257,0.0,0,1.0,5.5,0.0,0,0,0.0,44,40,31,76,14
2007,2,Aizelles,119,0.0,0,0.0,7.2,0.0,0,0,0.0,35,40,31,76,14
2008,2,Aizy-Jouy,308,0.0,0,0.0,2.0,0.0,0,0,0.0,54,40,31,76,12
2009,2,Alaincourt,522,0.0,0,0.0,0.0,0.0,0,0,0.0,54,40,31,76,12
2010,2,Allemant,166,0.0,0,0.0,2.0,0.0,0,0,0.0,39,40,31,76,12
2011,2,Ambleny,1203,0.0,0,4.0,1.0,0.0,0,0,0.0,162,40,31,76,16
2012,2,Ambrief,81,0.0,0,0.0,3.3,0.0,0,0,0.0,22,40,31,76,13
2013,2,Amifontaine,386,0.0,0,0.0,2.7,0.0,0,0,0.0,54,40,31,76,12
2014,2,Amigny-Rouy,710,0.0,0,0.0,18.0,0.0,0,0,0.0,59,40,31,76,17
2015,2,Ancienville,78,0.0,0,0.0,1.0,0.0,0,0,0.0,29,40,31,76,12
2016,2,Andelain,211,0.0,0,0.0,18.0,0.0,0,0,0.0,44,40,31,76,17
2017,2,Anguilcourt-le-Sart,281,0.0,0,0.0,18.0,0.0,0,0,0.0,48,40,31,76,17
2018,2,Anizy-le-Grand,2510,0.0,0,12.0,1.0,19.92,50,0,0.0,75,196,31,76,227
2019,2,Annois,352,0.0,0,0.0,142.9,0.0,0,0,0.0,43,40,31,76,53
2020,2,Any-Martin-Rieux,455,0.0,0,0.0,19.6,0.0,0,0,0.0,50,40,31,76,17
2021,2,Archon,77,0.0,0,0.0,11.0,0.0,0,0,0.0,36,40,31,76,15
2022,2,Arcy-Sainte-Restitue,398,0.0,0,0.0,3.3,0.0,0,0,0.0,49,40,31,76,13
2023,2,Armentières-sur-Ourcq,98,0.0,0,0.0,23.1,0.0,0,0,0.0,41,40,31,76,18
2024,2,Arrancy,45,0.0,0,0.0,38.2,0.0,0,0,0.0,18,40,31,76,23
2025,2,Artemps,363,0.0,0,0.0,142.9,0.0,0,0,0.0,55,40,31,76,53
2027,2,Assis-sur-Serre,203,0.0,0,0.0,5.0,0.0,0,0,0.0,40,40,31,76,13
2028,2,Athies-sous-Laon,2600,0.0,0,10.0,43.1,0.0,0,0,0.0,61,40,31,76,35
2029,2,Attilly,345,0.0,0,0.0,9.1,0.0,0,0,0.0,39,40,31,76,14
2030,2,Aubencheul-aux-Bois,243,0.0,0,0.0,9.1,0.0,0,0,0.0,28,40,31,76,14
2031,2,Aubenton,659,0.0,0,4.0,19.6,0.0,0,0,0.0,53,40,31,76,22
2032,2,Aubigny-aux-Kaisnes,239,0.0,0,0.0,142.9,0.0,0,0,0.0,50,40,31,76,53
2033,2,Aubigny-en-Laonnois,101,0.0,0,0.0,7.2,0.0,0,0,0.0,27,40,31,76,14
2034,2,Audignicourt,110,0.0,0,0.0,1.0,0.0,0,0,0.0,36,40,31,76,12
2035,2,Audigny,282,0.0,0,0.0,5.5,0.0,0,0,0.0,48,40,31,76,13
2036,2,Augy,68,0.0,0,0.0,2.0,0.0,0,0,0.0,29,40,31,76,12
2037,2,Aulnois-sous-Laon,1366,0.0,0,15.0,38.2,0.0,0,0,0.0,56,40,31,76,39
2038,2,Les Autels,63,0.0,0,0.0,11.0,0.0,0,0,0.0,19,40,31,76,15
2039,2,Autremencourt,175,0.0,0,0.0,5.0,0.0,0,0,0.0,46,40,31,76,13
2040,2,Autreppes,176,0.0,0,0.0,17.8,0.0,0,0,0.0,52,40,31,76,17
2041,2,Autreville,791,0.0,0,0.0,18.0,0.0,0,0,0.0,57,40,31,76,17
2042,2,Azy-sur-Marne,370,0.0,0,0.0,23.1,0.0,0,0,0.0,52,40,31,76,18
2043,2,Bagneux,62,0.0,0,0.0,8.4,0.0,0,0,0.0,40,40,31,76,14
2044,2,Bancigny,25,0.0,0,0.0,17.8,0.0,0,0,0.0,26,40,31,76,17
2046,2,Barenton-Bugny,556,0.0,0,0.0,5.0,0.0,0,0,0.0,57,40,31,76,13
2047,2,Barenton-Cel,108,0.0,0,0.0,5.0,0.0,0,0,0.0,37,40,31,76,13
2048,2,Barenton-sur-Serre,128,0.0,0,0.0,5.0,0.0,0,0,0.0,38,40,31,76,13
2049,2,Barisis-aux-Bois,746,0.0,0,0.0,6.7,0.0,0,0,0.0,56,40,31,76,14
2050,2,Barzy-en-Thiérache,317,0.0,0,0.0,17.8,0.0,0,0,0.0,40,40,31,76,17
2051,2,Barzy-sur-Marne,399,0.0,0,0.0,23.1,0.0,0,0,0.0,49,40,31,76,18
2052,2,Bassoles-Aulers,130,0.0,0,0.0,1.0,0.0,0,0,0.0,30,40,31,76,12
2053,2,Vallées en Champagne,590,0.0,0,0.0,23.1,0.0,0,0,0.0,55,40,31,76,18
2054,2,Bazoches-et-Saint-Thibaut,517,0.0,0,0.0,2.0,0.0,0,0,0.0,64,40,31,76,12
2055,2,Beaumé,84,0.0,0,0.0,19.6,0.0,0,0,0.0,31,40,31,76,17
2056,2,Beaumont-en-Beine,172,0.0,0,1.0,18.0,0.0,0,0,0.0,39,40,31,76,18
2057,2,Beaurevoir,1324,0.0,0,12.0,9.1,0.0,0,0,0.0,59,40,31,76,28
2058,2,Beaurieux,813,0.0,0,10.0,7.2,0.0,0,0,0.0,59,40,31,76,25
2059,2,Beautor,2625,0.0,0,20.0,18.0,0.0,0,1,38.1,110,40,336,76,39
2060,2,Beauvois-en-Vermandois,257,0.0,0,0.0,9.1,0.0,0,0,0.0,43,40,31,76,14
2061,2,Becquigny,263,0.0,0,0.0,9.1,0.0,0,0,0.0,45,40,31,76,14
2062,2,Belleau,133,0.0,0,0.0,23.1,0.0,0,0,0.0,46,40,31,76,18
2063,2,Bellenglise,379,0.0,0,0.0,9.1,0.0,0,0,0.0,52,40,31,76,14
2064,2,Belleu,3624,0.0,0,41.0,23.5,0.0,0,0,0.0,166,94,120,76,64
2065,2,Bellicourt,561,0.0,0,1.0,9.1,0.0,0,0,0.0,56,40,31,76,15
2066,2,Benay,188,0.0,0,0.0,0.0,0.0,0,0,0.0,32,40,31,76,12
2067,2,Bergues-sur-Sambre,206,0.0,0,1.0,17.8,0.0,0,0,0.0,53,40,31,76,18
2068,2,Berlancourt,81,0.0,0,0.0,17.8,0.0,0,0,0.0,39,40,31,76,17
2069,2,Berlise,104,0.0,0,0.0,11.0,0.0,0,0,0.0,27,40,31,76,15
2070,2,Bernot,434,0.0,0,0.0,5.5,0.0,0,0,0.0,48,40,31,76,13
2071,2,Berny-Rivière,633,0.0,0,0.0,1.0,0.0,0,0,0.0,56,40,31,76,12
2072,2,Berrieux,177,0.0,0,0.0,7.2,0.0,0,0,0.0,49,40,31,76,14
2073,2,Berry-au-Bac,720,0.0,0,11.0,2.7,0.0,0,0,0.0,58,40,31,76,25
2074,2,Bertaucourt-Epourdon,586,0.0,0,0.0,18.0,0.0,0,0,0.0,58,40,31,76,17
2075,2,Berthenicourt,198,0.0,0,0.0,0.0,0.0,0,0,0.0,26,40,31,76,12
2076,2,Bertricourt,154,0.0,0,0.0,2.7,0.0,0,0,0.0,39,40,31,76,12
2078,2,Besmé,166,0.0,0,0.0,1.0,0.0,0,0,0.0,54,40,31,76,12
2079,2,Besmont,137,0.0,0,0.0,19.6,0.0,0,0,0.0,44,40,31,76,17
2080,2,Besny-et-Loizy,314,0.0,0,6.0,38.2,0.0,0,0,0.0,39,40,31,76,29
2081,2,Béthancourt-en-Vaux,425,0.0,0,0.0,18.0,0.0,0,0,0.0,53,40,31,76,17
2082,2,Beugneux,117,0.0,0,0.0,3.3,0.0,0,0,0.0,49,40,31,76,13
2083,2,Beuvardes,741,0.0,0,0.0,23.1,0.0,0,0,0.0,61,40,31,76,18
2084,2,Bézu-le-Guéry,250,0.0,0,0.0,0.5,0.0,0,0,0.0,51,40,31,76,12
2085,2,Bézu-Saint-Germain,991,0.0,0,8.0,23.1,0.0,0,0,0.0,54,40,31,76,27
2086,2,Bichancourt,989,0.0,0,0.0,18.0,0.0,0,0,0.0,55,40,31,76,17
2087,2,Bieuxy,34,0.0,0,0.0,1.0,0.0,0,0,0.0,26,40,31,76,12
2088,2,Bièvres,80,0.0,0,0.0,38.2,0.0,0,0,0.0,31,40,31,76,23
2089,2,Billy-sur-Aisne,1141,0.0,0,0.0,8.4,0.0,0,0,0.0,54,40,31,76,14
2090,2,Billy-sur-Ourcq,195,0.0,0,0.0,3.3,0.0,0,0,0.0,49,40,31,76,13
2091,2,Blanzy-lès-Fismes,91,0.0,0,0.0,2.0,0.0,0,0,0.0,32,40,31,76,12
2093,2,Blérancourt,1212,0.0,0,7.0,1.0,0.0,0,0,0.0,170,40,31,76,20
2094,2,Blesmes,473,0.0,0,0.0,23.1,0.0,0,0,0.0,51,40,31,76,18
2095,2,Bohain-en-Vermandois,5724,0.0,0,16.0,22.9,0.0,0,1,17.47,160,109,199,117,36
2096,2,Bois-lès-Pargny,188,0.0,0,0.0,5.0,0.0,0,0,0.0,24,40,31,76,13
2097,2,Boncourt,270,0.0,0,1.0,2.7,0.0,0,0,0.0,55,40,31,76,14
2098,2,Bonneil,376,0.0,0,0.0,23.1,0.0,0,0,0.0,46,40,31,76,18
2099,2,Bonnesvalyn,207,0.0,0,0.0,23.1,0.0,0,0,0.0,40,40,31,76,18
2100,2,Bony,139,0.0,0,0.0,9.1,0.0,0,0,0.0,58,40,31,76,14
2101,2,Bosmont-sur-Serre,171,0.0,0,0.0,5.0,0.0,0,0,0.0,47,40,31,76,13
2102,2,Bouconville-Vauclair,184,0.0,0,0.0,7.2,0.0,0,0,0.0,46,40,31,76,14
2103,2,Boué,1316,0.0,0,22.0,17.8,0.0,0,0,0.0,161,40,31,166,41
2104,2,Bouffignereux,95,0.0,0,0.0,2.7,0.0,0,0,0.0,27,40,31,76,12
2105,2,Bouresches,187,0.0,0,0.0,23.1,0.0,0,0,0.0,54,40,31,76,18
2106,2,Bourg-et-Comin,809,0.0,0,9.0,7.2,0.0,0,0,0.0,47,40,31,76,24
2107,2,Bourguignon-sous-Coucy,104,0.0,0,0.0,1.0,0.0,0,0,0.0,39,40,31,76,12
2108,2,Bourguignon-sous-Montbavin,146,0.0,0,2.0,1.0,0.0,0,0,0.0,51,40,31,76,14
2109,2,La Bouteille,468,0.0,0,3.0,17.8,0.0,0,0,0.0,42,40,31,76,20
2110,2,Braine,2243,0.0,0,21.0,2.0,0.0,0,0,0.0,60,40,31,76,36
2111,2,Brancourt-en-Laonnois,710,0.0,0,0.0,1.0,0.0,0,0,0.0,51,40,31,76,12
2112,2,Brancourt-le-Grand,558,0.0,0,0.0,9.1,0.0,0,0,0.0,48,40,31,76,14
2114,2,Brasles,1711,0.0,0,32.0,37.5,0.0,0,0,0.0,66,40,31,76,58
2115,2,Braye-en-Laonnois,189,0.0,0,0.0,7.2,0.0,0,0,0.0,25,40,31,76,14
2116,2,Braye-en-Thiérache,133,0.0,0,0.0,17.8,0.0,0,0,0.0,29,40,31,76,17
2117,2,Bray-Saint-Christophe,65,0.0,0,0.0,142.9,0.0,0,0,0.0,12,40,31,76,53
2118,2,Braye,130,0.0,0,0.0,2.0,0.0,0,0,0.0,32,40,31,76,12
2119,2,Brécy,317,0.0,0,0.0,23.1,0.0,0,0,0.0,52,40,31,76,18
2120,2,Brenelle,194,0.0,0,0.0,2.0,0.0,0,0,0.0,33,40,31,76,12
2121,2,Breny,219,0.0,0,0.0,3.3,0.0,0,0,0.0,52,40,31,76,13
2122,2,Brie,54,0.0,0,0.0,18.0,0.0,0,0,0.0,23,40,31,76,17
2123,2,Brissay-Choigny,297,0.0,0,1.0,0.0,0.0,0,0,0.0,45,40,31,76,13
2124,2,Brissy-Hamégicourt,653,0.0,0,0.0,0.0,0.0,0,0,0.0,53,40,31,76,12
2125,2,Brumetz,179,0.0,0,0.0,23.1,0.0,0,0,0.0,39,40,31,76,18
2126,2,Brunehamel,458,0.0,0,10.0,11.0,0.0,0,0,0.0,56,40,31,76,26
2127,2,Bruyères-sur-Fère,195,0.0,0,0.0,23.1,0.0,0,0,0.0,43,40,31,76,18
2128,2,Bruyères-et-Montbérault,1419,0.0,0,8.0,38.2,0.0,0,0,0.0,59,40,31,76,32
2129,2,Bruys,19,0.0,0,0.0,1.9,0.0,0,0,0.0,28,40,31,76,12
2130,2,Bucilly,202,0.0,0,0.0,19.6,0.0,0,0,0.0,42,40,31,76,17
2131,2,Bucy-le-Long,1915,0.0,0,9.0,2.0,0.0,0,0,0.0,70,40,31,76,22
2132,2,Bucy-lès-Cerny,188,0.0,0,0.0,38.2,0.0,0,0,0.0,41,40,31,76,23
2133,2,Bucy-lès-Pierrepont,406,0.0,0,0.0,2.7,0.0,0,0,0.0,59,40,31,76,12
2134,2,Buire,822,0.0,0,9.0,19.6,0.0,0,0,0.0,56,40,31,76,27
2135,2,Buironfosse,1125,0.0,0,17.0,17.8,0.0,0,0,0.0,80,40,31,76,36
2136,2,Burelles,123,0.0,0,0.0,17.8,0.0,0,0,0.0,36,40,31,76,17
2137,2,Bussiares,131,0.0,0,0.0,23.1,0.0,0,0,0.0,44,40,31,76,18
2138,2,Buzancy,183,0.0,0,0.0,3.3,0.0,0,0,0.0,43,40,31,76,13
2139,2,Caillouël-Crépigny,459,0.0,0,0.0,18.0,0.0,0,0,0.0,53,40,31,76,17
2140,2,Camelin,436,0.0,0,0.0,1.0,0.0,0,0,0.0,58,40,31,76,12
2141,2,La Capelle,1757,0.0,0,28.0,17.8,0.0,0,0,0.0,109,96,31,76,48
2142,2,Castres,247,0.0,0,0.0,142.9,0.0,0,0,0.0,49,40,31,76,53
2143,2,Le Catelet,185,0.0,0,0.0,9.1,0.0,0,0,0.0,49,40,31,76,14
2144,2,Caulaincourt,144,0.0,0,0.0,9.1,0.0,0,0,0.0,28,40,31,76,14
2145,2,Caumont,546,0.0,0,0.0,18.0,0.0,0,0,0.0,507,40,31,76,17
2146,2,Celles-lès-Condé,94,0.0,0,0.0,23.1,0.0,0,0,0.0,33,40,31,76,18
2148,2,Celles-sur-Aisne,252,0.0,0,0.0,2.0,0.0,0,0,0.0,44,40,31,76,12
2149,2,Cerizy,59,0.0,0,0.0,0.0,0.0,0,0,0.0,20,40,31,76,12
