COG,departement,commune,population,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score,Number_of_Mosques,Mosque_p100k
51577,51,Tramery,151,27,39,13,54,13,0,0.0
51578,51,Trécon,87,19,39,13,54,13,0,0.0
51579,51,Tréfols,174,35,39,13,54,13,0,0.0
51580,51,Trépail,434,44,39,13,54,13,0,0.0
51581,51,Treslon,262,30,39,13,54,13,0,0.0
51582,51,Trigny,613,46,39,13,54,13,0,0.0
51583,51,Trois-Fontaines-l'Abbaye,195,46,39,13,54,13,0,0.0
51584,51,Trois-Puits,159,36,39,13,54,13,0,0.0
51585,51,Troissy,802,45,39,13,54,13,0,0.0
51586,51,Unchair,188,32,39,13,54,13,0,0.0
51587,51,Vadenay,236,44,39,13,54,13,0,0.0
51588,51,Valmy,240,93,39,13,54,13,0,0.0
51589,51,Vanault-le-Châtel,164,30,39,13,54,13,0,0.0
51590,51,Vanault-les-Dames,369,47,39,13,54,13,0,0.0
51591,51,Vandeuil,176,29,39,13,54,13,0,0.0
51592,51,Vandières,302,43,39,13,54,13,0,0.0
51594,51,Vassimont-et-Chapelaine,62,38,39,13,54,13,0,0.0
51595,51,Vatry,146,713,724,13,54,13,0,0.0
51596,51,Vauchamps,341,34,39,13,54,13,0,0.0
51597,51,Vauciennes,325,39,39,13,54,13,0,0.0
51598,51,Vauclerc,498,43,39,13,54,13,0,0.0
51599,51,Vaudemange,340,38,39,13,54,13,0,0.0
51600,51,Vaudesincourt,106,31,39,13,54,13,0,0.0
51601,51,Vavray-le-Grand,170,40,39,13,54,13,0,0.0
51602,51,Vavray-le-Petit,61,18,39,13,54,13,0,0.0
51603,51,Vélye,227,28,39,13,54,13,0,0.0
51604,51,Ventelay,254,43,39,13,54,13,0,0.0
51605,51,Venteuil,483,45,39,13,54,13,0,0.0
51607,51,Verdon,198,37,39,13,54,13,0,0.0
51608,51,Vernancourt,82,31,39,13,54,13,0,0.0
51609,51,Verneuil,840,51,39,13,54,13,0,0.0
51610,51,Verrières,406,47,39,13,54,13,0,0.0
51611,51,Vert-Toulon,285,45,39,13,54,13,0,0.0
51612,51,Blancs-Coteaux,3120,56,39,13,54,13,0,0.0
51613,51,Verzenay,999,51,39,13,54,13,0,0.0
51614,51,Verzy,958,47,39,13,54,13,0,0.0
51616,51,Vésigneul-sur-Marne,236,40,39,13,54,13,0,0.0
51617,51,La Veuve,603,133,39,13,54,13,0,0.0
51618,51,Le Vézier,184,40,39,13,54,13,0,0.0
51619,51,Le Vieil-Dampierre,106,27,39,13,54,13,0,0.0
51620,51,Vienne-la-Ville,162,36,39,13,54,13,0,0.0
51621,51,Vienne-le-Château,515,44,39,13,54,13,0,0.0
51622,51,Ville-Dommange,405,45,39,13,54,13,0,0.0
51623,51,Ville-en-Selve,296,38,39,13,54,13,0,0.0
51624,51,Ville-en-Tardenois,648,46,39,13,54,13,0,0.0
51625,51,Villeneuve-la-Lionne,273,39,39,13,54,13,0,0.0
51626,51,La Villeneuve-lès-Charleville,119,25,39,13,54,13,0,0.0
51627,51,Villeneuve-Renneville-Chevigny,325,45,39,13,54,13,0,0.0
51628,51,Villeneuve-Saint-Vistre-et-Villevotte,121,29,39,13,54,13,0,0.0
51629,51,Villers-Allerand,934,48,39,13,54,13,0,0.0
51630,51,Villers-aux-Bois,321,43,39,13,54,13,0,0.0
51631,51,Villers-aux-Nœuds,323,43,39,13,54,13,0,0.0
51632,51,Villers-en-Argonne,215,34,39,13,54,13,0,0.0
51633,51,Villers-Franqueux,299,41,39,13,54,13,0,0.0
51634,51,Villers-le-Château,297,43,39,13,54,13,0,0.0
51635,51,Villers-le-Sec,109,36,39,13,54,13,0,0.0
51636,51,Villers-Marmery,558,43,39,13,54,13,0,0.0
51638,51,Villeseneux,201,39,39,13,54,13,0,0.0
51639,51,La Ville-sous-Orbais,40,17,39,13,54,13,0,0.0
51640,51,Ville-sur-Tourbe,214,45,39,13,54,13,0,0.0
51641,51,Villevenard,194,30,39,13,54,13,0,0.0
51642,51,Villiers-aux-Corneilles,113,30,39,13,54,13,0,0.0
51643,51,Vinay,535,45,39,13,54,13,0,0.0
51644,51,Vincelles,326,44,39,13,54,13,0,0.0
51645,51,Vindey,106,33,39,13,54,13,0,0.0
51646,51,Virginy,83,11,39,13,54,13,0,0.0
51647,51,Vitry-en-Perthois,851,55,39,13,54,13,0,0.0
51648,51,Vitry-la-Ville,368,42,39,13,54,13,0,0.0
51649,51,Vitry-le-François,11349,131,83,207,72,40,2,17.62
51650,51,Voilemont,47,8,39,13,54,13,0,0.0
51652,51,Vouarces,61,18,39,13,54,13,0,0.0
51654,51,Vouillers,259,42,39,13,54,13,0,0.0
51655,51,Vouzy,296,32,39,13,54,13,0,0.0
51656,51,Vraux,462,36,39,13,54,13,0,0.0
51657,51,Vrigny,240,44,39,13,54,13,0,0.0
51658,51,Vroil,104,27,39,13,54,13,0,0.0
51659,51,Wargemoulin-Hurlus,46,11,39,13,54,13,0,0.0
51660,51,Warmeriville,2689,54,39,13,54,13,0,0.0
51662,51,Witry-lès-Reims,4958,49,39,13,54,13,0,0.0
51663,51,Magenta,1686,87,39,13,54,13,0,0.0
52001,52,Ageville,302,21,36,9,57,19,0,0.0
52002,52,Aigremont,26,26,36,9,57,19,0,0.0
52003,52,Aillianville,142,31,36,9,57,19,0,0.0
52004,52,Aingoulaincourt,11,17,36,9,57,19,0,0.0
52005,52,Aizanville,27,15,36,9,57,19,0,0.0
52006,52,Allichamps,362,38,36,9,57,19,0,0.0
52007,52,Ambonville,85,18,36,9,57,19,0,0.0
52008,52,Andelot-Blancheville,831,52,36,9,57,19,0,0.0
52009,52,Andilly-en-Bassigny,106,17,36,9,57,19,0,0.0
52011,52,Annéville-la-Prairie,94,16,36,9,57,19,0,0.0
52012,52,Annonville,29,11,36,9,57,19,0,0.0
52013,52,Anrosey,125,19,36,9,57,19,0,0.0
52014,52,Aprey,189,21,36,9,57,19,0,0.0
52015,52,Arbigny-sous-Varennes,86,32,36,9,57,19,0,0.0
52016,52,Arbot,64,19,36,9,57,19,0,0.0
52017,52,Arc-en-Barrois,688,36,36,9,57,19,0,0.0
52019,52,Arnancourt,82,16,36,9,57,19,0,0.0
52021,52,Attancourt,275,23,36,9,57,19,0,0.0
52022,52,Aubepierre-sur-Aube,185,29,36,9,57,19,0,0.0
52023,52,Auberive,156,31,36,9,57,19,0,0.0
52025,52,Audeloncourt,80,24,36,9,57,19,0,0.0
52027,52,Aujeurres,67,15,36,9,57,19,0,0.0
52028,52,Aulnoy-sur-Aube,58,11,36,9,57,19,0,0.0
52029,52,Autigny-le-Grand,130,27,36,9,57,19,0,0.0
52030,52,Autigny-le-Petit,55,11,36,9,57,19,0,0.0
52031,52,Autreville-sur-la-Renne,376,26,36,9,57,19,0,0.0
52033,52,Avrecourt,113,21,36,9,57,19,0,0.0
52034,52,Bailly-aux-Forges,133,29,36,9,57,19,0,0.0
52035,52,Baissey,172,19,36,9,57,19,0,0.0
52037,52,Bannes,364,29,36,9,57,19,0,0.0
52038,52,Bassoncourt,63,30,36,9,57,19,0,0.0
52039,52,Baudrecourt,85,16,36,9,57,19,0,0.0
52040,52,Bay-sur-Aube,46,17,36,9,57,19,0,0.0
52042,52,Beauchemin,111,26,36,9,57,19,0,0.0
52043,52,Belmont,48,12,36,9,57,19,0,0.0
52044,52,Roches-Bettaincourt,527,38,36,9,57,19,0,0.0
52045,52,Bettancourt-la-Ferrée,1797,70,36,9,57,19,0,0.0
52047,52,Beurville,102,27,36,9,57,19,0,0.0
52050,52,Biesles,1334,42,36,9,57,19,0,0.0
52051,52,Bize,80,25,36,9,57,19,0,0.0
52053,52,Blaisy,67,18,36,9,57,19,0,0.0
52055,52,Blécourt,115,33,36,9,57,19,0,0.0
52056,52,Blessonville,176,25,36,9,57,19,0,0.0
52057,52,Blumeray,100,31,36,9,57,19,0,0.0
52058,52,Bologne,1836,47,36,9,57,19,0,0.0
52059,52,Bonnecourt,131,38,36,9,57,19,0,0.0
52060,52,Bourbonne-les-Bains,1969,63,36,9,57,19,0,0.0
52061,52,Bourdons-sur-Rognon,293,30,36,9,57,19,0,0.0
52062,52,Bourg,169,34,36,9,57,19,0,0.0
52063,52,Bourg-Sainte-Marie,85,25,36,9,57,19,0,0.0
52064,52,Bourmont-entre-Meuse-et-Mouzon,751,45,36,9,57,19,0,0.0
52065,52,Bouzancourt,71,11,36,9,57,19,0,0.0
52066,52,Brachay,62,1630,3262,9,3283,19,0,0.0
52067,52,Brainville-sur-Meuse,69,19,36,9,57,19,0,0.0
52069,52,Braux-le-Châtel,126,12,36,9,57,19,0,0.0
52070,52,Brennes,124,26,36,9,57,19,0,0.0
52072,52,Brethenay,391,34,36,9,57,19,0,0.0
52074,52,Breuvannes-en-Bassigny,652,47,36,9,57,19,0,0.0
52075,52,Briaucourt,170,16,36,9,57,19,0,0.0
52076,52,Bricon,413,42,36,9,57,19,0,0.0
52079,52,Brousseval,625,44,36,9,57,19,0,0.0
52082,52,Bugnières,157,33,36,9,57,19,0,0.0
52083,52,Champsevraine,721,38,36,9,57,19,0,0.0
52084,52,Busson,46,10,36,9,57,19,0,0.0
52085,52,Buxières-lès-Clefmont,26,11,36,9,57,19,0,0.0
52087,52,Buxières-lès-Villiers,219,36,36,9,57,19,0,0.0
52088,52,Ceffonds,658,43,36,9,57,19,0,0.0
52089,52,Celles-en-Bassigny,72,6,36,9,57,19,0,0.0
52090,52,Celsoy,92,12,36,9,57,19,0,0.0
52091,52,Cerisières,85,23,36,9,57,19,0,0.0
52092,52,Chalancey,116,28,36,9,57,19,0,0.0
52093,52,Chalindrey,2347,50,36,9,57,19,0,0.0
52094,52,Vals-des-Tilles,182,29,36,9,57,19,0,0.0
52095,52,Chalvraines,196,30,36,9,57,19,0,0.0
52097,52,Chambroncourt,48,23,36,9,57,19,0,0.0
52099,52,Chamouilley,725,45,36,9,57,19,0,0.0
52101,52,Champigneulles-en-Bassigny,39,16,36,9,57,19,0,0.0
52102,52,Champigny-lès-Langres,406,47,36,9,57,19,0,0.0
52103,52,Champigny-sous-Varennes,132,25,36,9,57,19,0,0.0
52104,52,Chancenay,1013,38,36,9,57,19,0,0.0
52105,52,Changey,290,33,36,9,57,19,0,0.0
52106,52,Chanoy,128,24,36,9,57,19,0,0.0
52107,52,Chantraines,201,24,36,9,57,19,0,0.0
52108,52,Charmes,149,694,36,9,728,690,0,0.0
52109,52,Charmes-en-l'Angle,6,19,36,9,57,19,0,0.0
52110,52,Charmes-la-Grande,160,26,36,9,57,19,0,0.0
52113,52,Chassigny,246,42,36,9,57,19,0,0.0
52114,52,Châteauvillain,1512,54,36,9,57,19,0,0.0
52115,52,Chatenay-Mâcheron,96,26,36,9,57,19,0,0.0
52116,52,Chatenay-Vaudin,46,6,36,9,57,19,0,0.0
52118,52,Chatonrupt-Sommermont,266,38,36,9,57,19,0,0.0
52119,52,Chaudenay,340,34,36,9,57,19,0,0.0
52120,52,Chauffourt,181,21,36,9,57,19,0,0.0
52121,52,Chaumont,21418,88,55,154,66,19,3,14.01
52122,52,Chaumont-la-Ville,114,19,36,9,57,19,0,0.0
52123,52,Chevillon,1277,42,36,9,57,19,0,0.0
52124,52,Chézeaux,78,19,36,9,57,19,0,0.0
52125,52,Chamarandes-Choignes,1034,45,36,9,57,19,0,0.0
52126,52,Choilley-Dardenay,158,38,36,9,57,19,0,0.0
52127,52,Choiseul,78,14,36,9,57,19,0,0.0
52128,52,Cirey-lès-Mareilles,152,22,36,9,57,19,0,0.0
52129,52,Cirey-sur-Blaise,109,18,36,9,57,19,0,0.0
52130,52,Cirfontaines-en-Azois,183,36,36,9,57,19,0,0.0
52131,52,Cirfontaines-en-Ornois,88,27,36,9,57,19,0,0.0
52132,52,Clefmont,155,37,36,9,57,19,0,0.0
52133,52,Clinchamp,71,20,36,9,57,19,0,0.0
52134,52,Cohons,208,18,36,9,57,19,0,0.0
52135,52,Coiffy-le-Bas,85,31,36,9,57,19,0,0.0
52136,52,Coiffy-le-Haut,105,26,36,9,57,19,0,0.0
52137,52,Colmier-le-Bas,22,6,36,9,57,19,0,0.0
52138,52,Colmier-le-Haut,62,8,36,9,57,19,0,0.0
52140,52,Colombey les Deux Églises,666,197,187,160,507,19,0,0.0
52141,52,Condes,293,37,36,9,57,19,0,0.0
52142,52,Consigny,77,26,36,9,57,19,0,0.0
52145,52,Coublanc,119,28,36,9,57,19,0,0.0
52146,52,Coupray,169,26,36,9,57,19,0,0.0
52147,52,Courcelles-en-Montagne,93,24,36,9,57,19,0,0.0
52149,52,Courcelles-sur-Blaise,87,24,36,9,57,19,0,0.0
52151,52,Cour-l'Évêque,148,21,36,9,57,19,0,0.0
52155,52,Culmont,527,42,36,9,57,19,0,0.0
52156,52,Curel,407,40,36,9,57,19,0,0.0
52157,52,Curmont,12,6,36,9,57,19,0,0.0
52158,52,Cusey,286,33,36,9,57,19,0,0.0
52159,52,Cuves,25,14,36,9,57,19,0,0.0
52160,52,Daillancourt,61,21,36,9,57,19,0,0.0
52161,52,Daillecourt,72,8,36,9,57,19,0,0.0
52162,52,Dammartin-sur-Meuse,203,26,36,9,57,19,0,0.0
52163,52,Dampierre,385,34,36,9,57,19,0,0.0
52164,52,Damrémont,198,22,36,9,57,19,0,0.0
52165,52,Dancevoir,197,23,36,9,57,19,0,0.0
52167,52,Darmannes,243,37,36,9,57,19,0,0.0
52168,52,Dinteville,66,28,36,9,57,19,0,0.0
52169,52,Domblain,83,18,36,9,57,19,0,0.0
52170,52,Dommarien,176,29,36,9,57,19,0,0.0
52171,52,Dommartin-le-Franc,243,44,36,9,57,19,0,0.0
52172,52,Dommartin-le-Saint-Père,273,40,36,9,57,19,0,0.0
52173,52,Domremy-Landéville,75,31,36,9,57,19,0,0.0
52174,52,Doncourt-sur-Meuse,39,12,36,9,57,19,0,0.0
52175,52,Donjeux,381,41,36,9,57,19,0,0.0
52177,52,Doulaincourt-Saucourt,753,49,36,9,57,19,0,0.0
52178,52,Doulevant-le-Château,367,38,36,9,57,19,0,0.0
52179,52,Doulevant-le-Petit,16,12,36,9,57,19,0,0.0
52181,52,Échenay,94,31,36,9,57,19,0,0.0
52182,52,Éclaron-Braucourt-Sainte-Livière,2011,43,36,9,57,19,0,0.0
52183,52,Ecot-la-Combe,39,12,36,9,57,19,0,0.0
52184,52,Effincourt,56,18,36,9,57,19,0,0.0
52185,52,Enfonvelle,71,26,36,9,57,19,0,0.0
52187,52,Épizon,156,30,36,9,57,19,0,0.0
52189,52,Le Val-d'Esnoms,367,29,36,9,57,19,0,0.0
52190,52,Esnouveaux,303,45,36,9,57,19,0,0.0
52193,52,Euffigneix,299,38,36,9,57,19,0,0.0
52194,52,Eurville-Bienville,2001,47,36,9,57,19,0,0.0
52195,52,Farincourt,35,9,36,9,57,19,0,0.0
52196,52,Faverolles,96,6,36,9,57,19,0,0.0
52197,52,Fayl-Billot,1290,130,36,87,134,19,0,0.0
52198,52,Fays,62,6,36,9,57,19,0,0.0
52199,52,Ferrière-et-Lafolie,51,15,36,9,57,19,0,0.0
52200,52,Flagey,70,127,36,9,57,19,0,0.0
52201,52,Flammerécourt,71,19,36,9,57,19,0,0.0
52203,52,Fontaines-sur-Marne,146,26,36,9,57,19,0,0.0
52204,52,Forcey,60,27,36,9,57,19,0,0.0
52205,52,Foulain,681,42,36,9,57,19,0,0.0
52206,52,Frampas,155,20,36,9,57,19,0,0.0
52207,52,Frécourt,88,31,36,9,57,19,0,0.0
52208,52,Fresnes-sur-Apance,161,19,36,9,57,19,0,0.0
52211,52,Froncles,1375,52,36,9,57,19,0,0.0
52212,52,Fronville,300,41,36,9,57,19,0,0.0
52213,52,Genevrières,124,23,36,9,57,19,0,0.0
52214,52,La Genevroye,29,23,36,9,57,19,0,0.0
52216,52,Germaines,50,14,36,9,57,19,0,0.0
52217,52,Germainvilliers,84,14,36,9,57,19,0,0.0
52218,52,Germay,49,20,36,9,57,19,0,0.0
52219,52,Germisay,17,11,36,9,57,19,0,0.0
52220,52,Giey-sur-Aujon,145,26,36,9,57,19,0,0.0
52221,52,Gillancourt,126,18,36,9,57,19,0,0.0
52222,52,Gillaumé,31,6,36,9,57,19,0,0.0
52223,52,Gilley,67,11,36,9,57,19,0,0.0
52227,52,Graffigny-Chemin,198,34,36,9,57,19,0,0.0
52228,52,Grandchamp,69,34,36,9,57,19,0,0.0
52229,52,Grenant,150,33,36,9,57,19,0,0.0
52230,52,Gudmont-Villiers,279,44,36,9,57,19,0,0.0
52231,52,Guindrecourt-aux-Ormes,94,24,36,9,57,19,0,0.0
52232,52,Guindrecourt-sur-Blaise,55,22,36,9,57,19,0,0.0
52233,52,Guyonvelle,90,27,36,9,57,19,0,0.0
52234,52,Hâcourt,41,23,36,9,57,19,0,0.0
52235,52,Hallignicourt,241,177,36,9,57,19,0,0.0
52237,52,Harréville-les-Chanteurs,267,39,36,9,57,19,0,0.0
52240,52,Heuilley-le-Grand,190,30,36,9,57,19,0,0.0
52242,52,Haute-Amance,959,40,36,9,57,19,0,0.0
52243,52,Huilliécourt,115,27,36,9,57,19,0,0.0
52244,52,Humbécourt,755,43,36,9,57,19,0,0.0
52245,52,Humberville,58,10,36,9,57,19,0,0.0
52246,52,Humes-Jorquenay,592,31,36,9,57,19,0,0.0
52247,52,Illoud,199,25,36,9,57,19,0,0.0
52248,52,Is-en-Bassigny,538,43,36,9,57,19,0,0.0
52249,52,Isômes,147,36,36,9,57,19,0,0.0
52250,52,Joinville,2944,97,70,349,57,19,1,33.97
52251,52,Jonchery,960,43,36,9,57,19,0,0.0
52253,52,Juzennecourt,199,42,36,9,57,19,0,0.0
52254,52,Lachapelle-en-Blaisy,84,10,36,9,57,19,0,0.0
52256,52,Lafauche,74,9,36,9,57,19,0,0.0
52257,52,Laferté-sur-Amance,108,36,36,9,57,19,0,0.0
52258,52,Laferté-sur-Aube,310,36,36,9,57,19,0,0.0
52260,52,Lamancine,124,26,36,9,57,19,0,0.0
52264,52,Laneuvelle,64,13,36,9,57,19,0,0.0
52265,52,Bayard-sur-Marne,1269,55,36,9,57,19,0,0.0
52266,52,Laneuville-à-Rémy,66,19,36,9,57,19,0,0.0
52267,52,Laneuville-au-Pont,233,28,36,9,57,19,0,0.0
52269,52,Langres,7683,148,89,439,96,32,3,39.05
52271,52,Lanques-sur-Rognon,212,29,36,9,57,19,0,0.0
52272,52,Lanty-sur-Aube,114,14,36,9,57,19,0,0.0
52273,52,Larivière-Arnoncourt,122,30,36,9,57,19,0,0.0
52274,52,Latrecey-Ormoy-sur-Aube,275,32,36,9,57,19,0,0.0
52275,52,Lavernoy,75,21,36,9,57,19,0,0.0
52276,52,Laville-aux-Bois,238,31,36,9,57,19,0,0.0
52277,52,Lavilleneuve,57,10,36,9,57,19,0,0.0
52278,52,Lavilleneuve-au-Roi,68,17,36,9,57,19,0,0.0
52280,52,Lecey,193,35,36,9,57,19,0,0.0
52282,52,Leffonds,344,36,36,9,57,19,0,0.0
52284,52,Leschères-sur-le-Blaiseron,88,28,36,9,57,19,0,0.0
52285,52,Leuchey,72,18,36,9,57,19,0,0.0
52286,52,Leurville,77,19,36,9,57,19,0,0.0
52287,52,Levécourt,91,24,36,9,57,19,0,0.0
52288,52,Lezéville,108,25,36,9,57,19,0,0.0
52289,52,Liffol-le-Petit,320,45,36,9,57,19,0,0.0
52290,52,Les Loges,123,12,36,9,57,19,0,0.0
52291,52,Longchamp,59,25,36,9,57,19,0,0.0
52292,52,Longeau-Percey,695,91,36,9,57,19,0,0.0
52294,52,Louvemont,697,42,36,9,57,19,0,0.0
52295,52,Louvières,90,9,36,9,57,19,0,0.0
52297,52,Luzy-sur-Marne,279,23,36,9,57,19,0,0.0
52298,52,Maâtz,71,18,36,9,57,19,0,0.0
52300,52,Magneux,154,31,36,9,57,19,0,0.0
52301,52,Maisoncelles,58,16,36,9,57,19,0,0.0
52302,52,Maizières,184,32,36,9,57,19,0,0.0
52303,52,Maizières-sur-Amance,97,15,36,9,57,19,0,0.0
52304,52,Malaincourt-sur-Meuse,49,15,36,9,57,19,0,0.0
52305,52,Mandres-la-Côte,558,40,36,9,57,19,0,0.0
52306,52,Manois,459,38,36,9,57,19,0,0.0
52307,52,Marac,210,24,36,9,57,19,0,0.0
52308,52,Maranville,402,38,36,9,57,19,0,0.0
52310,52,Marbéville,100,27,36,9,57,19,0,0.0
52311,52,Marcilly-en-Bassigny,223,35,36,9,57,19,0,0.0
52312,52,Mardor,57,10,36,9,57,19,0,0.0
52313,52,Mareilles,136,23,36,9,57,19,0,0.0
52315,52,Marnay-sur-Marne,333,36,36,9,57,19,0,0.0
52316,52,Mathons,69,8,36,9,57,19,0,0.0
52318,52,Melay,243,32,36,9,57,19,0,0.0
52319,52,Mennouveaux,65,27,36,9,57,19,0,0.0
52320,52,Merrey,92,29,36,9,57,19,0,0.0
52321,52,Mertrud,182,29,36,9,57,19,0,0.0
52322,52,Meures,131,18,36,9,57,19,0,0.0
52325,52,Millières,116,16,36,9,57,19,0,0.0
52326,52,Mirbel,37,21,36,9,57,19,0,0.0
52327,52,Moëslains,461,36,36,9,57,19,0,0.0
52328,52,Montcharvot,40,9,36,9,57,19,0,0.0
52330,52,Montheries,71,16,36,9,57,19,0,0.0
52331,52,La Porte du Der,2112,54,36,9,57,19,0,0.0
52332,52,Val-de-Meuse,1807,61,36,9,57,19,0,0.0
52335,52,Montot-sur-Rognon,111,27,36,9,57,19,0,0.0
52336,52,Montreuil-sur-Blaise,132,18,36,9,57,19,0,0.0
52337,52,Montreuil-sur-Thonnance,65,30,36,9,57,19,0,0.0
52341,52,Morancourt,132,29,36,9,57,19,0,0.0
52342,52,Morionvilliers,25,12,36,9,57,19,0,0.0
52344,52,Mouilleron,30,16,36,9,57,19,0,0.0
52346,52,Mussey-sur-Marne,368,41,36,9,57,19,0,0.0
52347,52,Narcy,211,34,36,9,57,19,0,0.0
52348,52,Neuilly-l'Évêque,591,43,36,9,57,19,0,0.0
52349,52,Neuilly-sur-Suize,292,32,36,9,57,19,0,0.0
52350,52,Neuvelle-lès-Voisey,67,14,36,9,57,19,0,0.0
52352,52,Ninville,59,6,36,9,57,19,0,0.0
52353,52,Nogent,3562,57,36,9,57,19,0,0.0
52354,52,Noidant-Chatenoy,81,24,36,9,57,19,0,0.0
52355,52,Noidant-le-Rocheux,162,73,36,9,57,19,0,0.0
52356,52,Nomécourt,112,21,36,9,57,19,0,0.0
52357,52,Noncourt-sur-le-Rongeant,173,31,36,9,57,19,0,0.0
52358,52,Noyers,95,20,36,9,57,19,0,0.0
52359,52,Nully,143,38,36,9,57,19,0,0.0
52360,52,Occey,172,20,36,9,57,19,0,0.0
52362,52,Orbigny-au-Mont,135,35,36,9,57,19,0,0.0
52363,52,Orbigny-au-Val,96,22,36,9,57,19,0,0.0
52364,52,Orcevaux,96,18,36,9,57,19,0,0.0
52365,52,Orges,351,32,36,9,57,19,0,0.0
52366,52,Ormancey,75,16,36,9,57,19,0,0.0
52367,52,Ormoy-lès-Sexfontaines,40,14,36,9,57,19,0,0.0
52369,52,Orquevaux,69,13,36,9,57,19,0,0.0
52370,52,Osne-le-Val,256,36,36,9,57,19,0,0.0
52371,52,Oudincourt,140,18,36,9,57,19,0,0.0
52372,52,Outremécourt,78,24,36,9,57,19,0,0.0
52373,52,Ozières,33,13,36,9,57,19,0,0.0
52374,52,Le Pailly,272,26,36,9,57,19,0,0.0
52375,52,Palaiseul,51,6,36,9,57,19,0,0.0
52376,52,Pansey,93,31,36,9,57,19,0,0.0
52377,52,Parnoy-en-Bassigny,285,43,36,9,57,19,0,0.0
52378,52,Paroy-sur-Saulx,44,24,36,9,57,19,0,0.0
52380,52,Peigney,386,45,36,9,57,19,0,0.0
52383,52,Perrancey-les-Vieux-Moulins,295,24,36,9,57,19,0,0.0
52384,52,Perrogney-les-Fontaines,109,460,36,9,57,19,0,0.0
52385,52,Perrusse,29,10,36,9,57,19,0,0.0
52386,52,Perthes,517,117,36,9,57,19,0,0.0
52388,52,Pierremont-sur-Amance,151,31,36,9,57,19,0,0.0
52390,52,Pisseloup,61,12,36,9,57,19,0,0.0
52391,52,Planrupt,315,38,36,9,57,19,0,0.0
52392,52,Plesnoy,109,17,36,9,57,19,0,0.0
52393,52,Poinsenot,55,22,36,9,57,19,0,0.0
52394,52,Poinson-lès-Fayl,207,32,36,9,57,19,0,0.0
52395,52,Poinson-lès-Grancey,58,15,36,9,57,19,0,0.0
52396,52,Poinson-lès-Nogent,142,25,36,9,57,19,0,0.0
52397,52,Poiseul,71,15,36,9,57,19,0,0.0
52398,52,Poissons,611,45,36,9,57,19,0,0.0
52399,52,Pont-la-Ville,108,18,36,9,57,19,0,0.0
52400,52,Le Châtelet-sur-Meuse,156,16,36,9,57,19,0,0.0
52401,52,Poulangy,358,36,36,9,57,19,0,0.0
52403,52,Praslay,82,30,36,9,57,19,0,0.0
52405,52,Le Montsaugeonnais,1140,46,36,9,57,19,0,0.0
52406,52,Pressigny,200,29,36,9,57,19,0,0.0
52407,52,Prez-sous-Lafauche,275,40,36,9,57,19,0,0.0
52411,52,Rives Dervoises,1306,49,36,9,57,19,0,0.0
52413,52,Rachecourt-Suzémont,106,28,36,9,57,19,0,0.0
52414,52,Rachecourt-sur-Marne,740,48,36,9,57,19,0,0.0
52415,52,Rançonnières,124,17,36,9,57,19,0,0.0
52416,52,Rangecourt,62,21,36,9,57,19,0,0.0
52419,52,Rennepont,119,27,36,9,57,19,0,0.0
52420,52,Reynel,129,33,36,9,57,19,0,0.0
52421,52,Riaucourt,409,40,36,9,57,19,0,0.0
52422,52,Richebourg,248,35,36,9,57,19,0,0.0
52423,52,Rimaucourt,615,43,36,9,57,19,0,0.0
52424,52,Rivières-le-Bois,69,14,36,9,57,19,0,0.0
52425,52,Rivière-les-Fosses,184,26,36,9,57,19,0,0.0
52426,52,Rizaucourt-Buchey,129,20,36,9,57,19,0,0.0
52428,52,Rochefort-sur-la-Côte,65,16,36,9,57,19,0,0.0
52429,52,Roches-sur-Marne,583,43,36,9,57,19,0,0.0
52431,52,Rochetaillée,156,34,36,9,57,19,0,0.0
52432,52,Rolampont,1364,60,36,9,57,19,0,0.0
52433,52,Romain-sur-Meuse,88,15,36,9,57,19,0,0.0
52436,52,Rouécourt,49,16,36,9,57,19,0,0.0
52437,52,Rouelles,25,20,36,9,57,19,0,0.0
52438,52,Rougeux,114,18,36,9,57,19,0,0.0
52439,52,Rouvres-sur-Aube,69,26,36,9,57,19,0,0.0
52440,52,Rouvroy-sur-Marne,368,42,36,9,57,19,0,0.0
52442,52,Rupt,351,33,36,9,57,19,0,0.0
52443,52,Sailly,33,12,36,9,57,19,0,0.0
52444,52,Saint-Blin,335,43,36,9,57,19,0,0.0
52445,52,Saint-Broingt-le-Bois,71,6,36,9,57,19,0,0.0
52446,52,Saint-Broingt-les-Fosses,236,30,36,9,57,19,0,0.0
52447,52,Saint-Ciergues,179,29,36,9,57,19,0,0.0
52448,52,Saint-Dizier,22811,91,50,185,66,23,4,17.54
52449,52,Saints-Geosmes,1097,51,36,9,57,19,0,0.0
52450,52,Saint-Loup-sur-Aujon,129,27,36,9,57,19,0,0.0
52452,52,Saint-Martin-lès-Langres,106,23,36,9,57,19,0,0.0
52453,52,Saint-Maurice,127,20,36,9,57,19,0,0.0
52455,52,Saint-Thiébault,250,42,36,9,57,19,0,0.0
52456,52,Saint-Urbain-Maconcourt,605,39,36,9,57,19,0,0.0
52457,52,Saint-Vallier-sur-Marne,173,26,36,9,57,19,0,0.0
52459,52,Sarcey,99,23,36,9,57,19,0,0.0
52461,52,Sarrey,369,43,36,9,57,19,0,0.0
52463,52,Saudron,42,19,36,9,57,19,0,0.0
