COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score,Number_of_Mosques,Mosque_p100k
1388,01,Saint-Trivier-de-Courtes,1122,0.0,0,16.0,127,51,21,159,31,0,0.0
1389,01,Saint-Trivier-sur-Moignans,1910,0.0,0,16.0,47,51,21,70,31,0,0.0
1390,01,Saint-Vulbas,1229,0.0,0,0.0,47,51,21,70,15,0,0.0
1391,01,Salavre,295,0.0,0,3.0,368,51,21,70,18,0,0.0
1392,01,Samognat,645,0.0,0,3.0,30,51,21,70,18,0,0.0
1393,01,Sandrans,578,0.0,0,2.0,36,51,21,70,17,0,0.0
1396,01,Sault-Brénaz,1007,0.0,0,19.0,39,51,21,70,34,0,0.0
1397,01,Sauverny,1003,0.0,0,13.0,51,51,21,70,28,0,0.0
1398,01,Savigneux,1459,0.0,0,9.0,40,51,21,70,24,0,0.0
1399,01,Ségny,2676,0.0,0,16.0,41,51,21,70,31,0,0.0
1400,01,Seillonnaz,136,0.0,0,0.0,19,51,21,70,15,0,0.0
1401,01,Sergy,2279,0.0,0,9.0,37,51,21,70,24,0,0.0
1402,01,Sermoyer,659,0.0,0,6.0,35,51,21,70,21,0,0.0
1403,01,Serrières-de-Briord,1329,0.0,0,14.0,50,51,21,70,29,0,0.0
1404,01,Serrières-sur-Ain,135,0.0,0,0.0,32,51,21,70,15,0,0.0
1405,01,Servas,1287,0.0,0,20.0,38,51,21,70,35,0,0.0
1406,01,Servignat,180,0.0,0,9.0,24,51,21,70,24,0,0.0
1407,01,Seyssel,997,0.0,0,13.0,46,51,21,70,28,0,0.0
1408,01,Simandre-sur-Suran,664,0.0,0,4.0,43,51,21,70,19,0,0.0
1410,01,Sonthonnax-la-Montagne,287,0.0,0,5.0,23,51,21,70,20,0,0.0
1411,01,Souclin,263,0.0,0,0.0,25,51,21,70,15,0,0.0
1412,01,Sulignat,605,0.0,0,10.0,33,51,21,70,25,0,0.0
1415,01,Talissieu,514,0.0,0,0.0,31,51,21,70,15,0,0.0
1416,01,Tenay,1024,0.0,0,10.0,44,51,21,70,25,0,0.0
1418,01,Thil,1208,0.0,0,3.0,119,134,21,153,18,0,0.0
1419,01,Thoiry,6356,0.0,0,17.0,52,51,21,70,32,0,0.0
1420,01,Thoissey,1644,0.0,0,35.0,103,51,21,70,50,0,0.0
1421,01,Torcieu,744,0.0,0,4.0,35,51,21,70,19,0,0.0
1422,01,Tossiat,1389,0.0,0,6.0,49,51,21,70,21,0,0.0
1423,01,Toussieux,1228,0.0,0,6.0,38,51,21,70,21,0,0.0
1424,01,Tramoyes,1845,0.0,0,4.0,113,51,21,70,19,0,0.0
1425,01,La Tranclière,288,0.0,0,0.0,29,51,21,70,15,0,0.0
1426,01,Val-Revermont,2494,0.0,0,8.0,78,51,21,70,23,0,0.0
1427,01,Trévoux,6931,0.0,0,25.0,96,66,453,85,40,3,43.28
1428,01,Valeins,131,0.0,0,0.0,31,51,21,70,15,0,0.0
1429,01,Vandeins,725,0.0,0,6.0,32,51,21,70,21,0,0.0
1430,01,Varambon,664,0.0,0,14.0,37,51,21,70,29,0,0.0
1431,01,Vaux-en-Bugey,1218,0.0,0,4.0,43,51,21,70,19,0,0.0
1432,01,Verjon,343,0.0,0,9.0,26,51,21,70,24,0,0.0
1433,01,Vernoux,296,0.0,0,4.0,30,51,21,70,19,0,0.0
1434,01,Versailleux,500,0.0,0,12.0,37,51,21,70,27,0,0.0
1435,01,Versonnex,2222,0.0,0,22.0,40,51,21,70,37,0,0.0
1436,01,Vesancy,513,0.0,0,0.0,33,51,21,70,15,0,0.0
1437,01,Vescours,215,0.0,0,2.0,30,51,21,70,17,0,0.0
1439,01,Vésines,97,0.0,0,0.0,22,51,21,70,15,0,0.0
1441,01,Vieu-d'Izenave,727,0.0,0,11.0,37,51,21,70,26,0,0.0
1443,01,Villars-les-Dombes,5059,0.0,0,20.0,99,91,21,110,35,0,0.0
1444,01,Villebois,1200,0.0,0,8.0,123,135,104,70,23,0,0.0
1445,01,Villemotier,607,0.0,0,7.0,29,51,21,70,22,0,0.0
1446,01,Villeneuve,1603,0.0,0,2.0,49,51,21,70,17,0,0.0
1447,01,Villereversure,1391,0.0,0,14.0,38,51,21,70,29,0,0.0
1448,01,Villes,390,0.0,0,0.0,32,51,21,70,15,0,0.0
1449,01,Villette-sur-Ain,763,0.0,0,3.0,35,51,21,70,18,0,0.0
1450,01,Villieu-Loyes-Mollon,3831,0.0,0,5.0,62,51,21,70,20,0,0.0
1451,01,Viriat,6955,0.0,0,16.0,56,51,308,70,31,2,28.76
1452,01,Virieu-le-Grand,1110,0.0,0,15.0,40,51,21,70,30,0,0.0
1453,01,Arvière-en-Valromey,715,0.0,0,7.0,171,51,21,70,22,0,0.0
1454,01,Virignin,1122,0.0,0,11.0,41,51,21,70,26,0,0.0
1456,01,Vongnes,71,0.0,0,0.0,24,51,21,70,15,0,0.0
1457,01,Vonnas,3233,0.0,0,16.0,51,51,21,70,31,0,0.0
2001,02,Abbécourt,513,0.0,0,1.0,38,42,14,64,19,0,0.0
2002,02,Achery,586,0.0,0,0.0,43,42,14,64,18,0,0.0
2003,02,Acy,1013,0.0,0,3.0,43,42,14,64,21,0,0.0
2004,02,Agnicourt-et-Séchelles,188,0.0,0,0.0,40,42,14,64,18,0,0.0
2005,02,Aguilcourt,405,0.0,0,0.0,43,42,14,64,18,0,0.0
2006,02,Aisonville-et-Bernoville,257,0.0,0,1.0,33,42,14,64,19,0,0.0
2007,02,Aizelles,119,0.0,0,0.0,27,42,14,64,18,0,0.0
2008,02,Aizy-Jouy,308,0.0,0,0.0,42,42,14,64,18,0,0.0
2009,02,Alaincourt,522,0.0,0,0.0,42,42,14,64,18,0,0.0
2010,02,Allemant,166,0.0,0,0.0,29,42,14,64,18,0,0.0
2011,02,Ambleny,1203,0.0,0,4.0,128,42,14,64,22,0,0.0
2012,02,Ambrief,81,0.0,0,0.0,16,42,14,64,18,0,0.0
2013,02,Amifontaine,386,0.0,0,0.0,42,42,14,64,18,0,0.0
2014,02,Amigny-Rouy,710,0.0,0,0.0,46,42,14,64,18,0,0.0
2015,02,Ancienville,78,0.0,0,0.0,22,42,14,64,18,0,0.0
2016,02,Andelain,211,0.0,0,0.0,33,42,14,64,18,0,0.0
2017,02,Anguilcourt-le-Sart,281,0.0,0,0.0,37,42,14,64,18,0,0.0
2018,02,Anizy-le-Grand,2510,0.0,0,12.0,59,42,14,64,30,0,0.0
2019,02,Annois,352,0.0,0,0.0,33,42,14,64,18,0,0.0
2020,02,Any-Martin-Rieux,455,0.0,0,0.0,39,42,14,64,18,0,0.0
2021,02,Archon,77,0.0,0,0.0,27,42,14,64,18,0,0.0
2022,02,Arcy-Sainte-Restitue,398,0.0,0,0.0,38,42,14,64,18,0,0.0
2023,02,Armentières-sur-Ourcq,98,0.0,0,0.0,32,42,14,64,18,0,0.0
2024,02,Arrancy,45,0.0,0,0.0,13,42,14,64,18,0,0.0
2025,02,Artemps,363,0.0,0,0.0,43,42,14,64,18,0,0.0
2027,02,Assis-sur-Serre,203,0.0,0,0.0,31,42,14,64,18,0,0.0
2028,02,Athies-sous-Laon,2600,0.0,0,10.0,47,42,14,64,28,0,0.0
2029,02,Attilly,345,0.0,0,0.0,29,42,14,64,18,0,0.0
2030,02,Aubencheul-aux-Bois,243,0.0,0,0.0,21,42,14,64,18,0,0.0
2031,02,Aubenton,659,0.0,0,4.0,41,42,14,64,22,0,0.0
2032,02,Aubigny-aux-Kaisnes,239,0.0,0,0.0,38,42,14,64,18,0,0.0
2033,02,Aubigny-en-Laonnois,101,0.0,0,0.0,20,42,14,64,18,0,0.0
2034,02,Audignicourt,110,0.0,0,0.0,27,42,14,64,18,0,0.0
2035,02,Audigny,282,0.0,0,0.0,37,42,14,64,18,0,0.0
2036,02,Augy,68,0.0,0,0.0,22,42,14,64,18,0,0.0
2037,02,Aulnois-sous-Laon,1366,0.0,0,15.0,43,42,14,64,33,0,0.0
2038,02,Les Autels,63,0.0,0,0.0,13,42,14,64,18,0,0.0
2039,02,Autremencourt,175,0.0,0,0.0,35,42,14,64,18,0,0.0
2040,02,Autreppes,176,0.0,0,0.0,40,42,14,64,18,0,0.0
2041,02,Autreville,791,0.0,0,0.0,44,42,14,64,18,0,0.0
2042,02,Azy-sur-Marne,370,0.0,0,0.0,40,42,14,64,18,0,0.0
2043,02,Bagneux,62,0.0,0,0.0,30,42,14,64,18,0,0.0
2044,02,Bancigny,25,0.0,0,0.0,19,42,14,64,18,0,0.0
2046,02,Barenton-Bugny,556,0.0,0,0.0,44,42,14,64,18,0,0.0
2047,02,Barenton-Cel,108,0.0,0,0.0,28,42,14,64,18,0,0.0
2048,02,Barenton-sur-Serre,128,0.0,0,0.0,29,42,14,64,18,0,0.0
2049,02,Barisis-aux-Bois,746,0.0,0,0.0,43,42,14,64,18,0,0.0
2050,02,Barzy-en-Thiérache,317,0.0,0,0.0,30,42,14,64,18,0,0.0
2051,02,Barzy-sur-Marne,399,0.0,0,0.0,38,42,14,64,18,0,0.0
2052,02,Bassoles-Aulers,130,0.0,0,0.0,22,42,14,64,18,0,0.0
2053,02,Vallées en Champagne,590,0.0,0,0.0,42,42,14,64,18,0,0.0
2054,02,Bazoches-et-Saint-Thibaut,517,0.0,0,0.0,50,42,14,64,18,0,0.0
2055,02,Beaumé,84,0.0,0,0.0,23,42,14,64,18,0,0.0
2056,02,Beaumont-en-Beine,172,0.0,0,1.0,30,42,14,64,19,0,0.0
2057,02,Beaurevoir,1324,0.0,0,12.0,45,42,14,64,30,0,0.0
2058,02,Beaurieux,813,0.0,0,10.0,46,42,14,64,28,0,0.0
2059,02,Beautor,2625,0.0,0,20.0,86,42,395,64,38,1,38.1
2060,02,Beauvois-en-Vermandois,257,0.0,0,0.0,33,42,14,64,18,0,0.0
2061,02,Becquigny,263,0.0,0,0.0,35,42,14,64,18,0,0.0
2062,02,Belleau,133,0.0,0,0.0,35,42,14,64,18,0,0.0
2063,02,Bellenglise,379,0.0,0,0.0,40,42,14,64,18,0,0.0
2064,02,Belleu,3624,0.0,0,41.0,132,98,69,64,59,0,0.0
2065,02,Bellicourt,561,0.0,0,1.0,43,42,14,64,19,0,0.0
2066,02,Benay,188,0.0,0,0.0,24,42,14,64,18,0,0.0
2067,02,Bergues-sur-Sambre,206,0.0,0,1.0,41,42,14,64,19,0,0.0
2068,02,Berlancourt,81,0.0,0,0.0,29,42,14,64,18,0,0.0
2069,02,Berlise,104,0.0,0,0.0,20,42,14,64,18,0,0.0
2070,02,Bernot,434,0.0,0,0.0,37,42,14,64,18,0,0.0
2071,02,Berny-Rivière,633,0.0,0,0.0,43,42,14,64,18,0,0.0
2072,02,Berrieux,177,0.0,0,0.0,38,42,14,64,18,0,0.0
2073,02,Berry-au-Bac,720,0.0,0,11.0,45,42,14,64,29,0,0.0
2074,02,Bertaucourt-Epourdon,586,0.0,0,0.0,45,42,14,64,18,0,0.0
2075,02,Berthenicourt,198,0.0,0,0.0,20,42,14,64,18,0,0.0
2076,02,Bertricourt,154,0.0,0,0.0,30,42,14,64,18,0,0.0
2078,02,Besmé,166,0.0,0,0.0,42,42,14,64,18,0,0.0
2079,02,Besmont,137,0.0,0,0.0,34,42,14,64,18,0,0.0
2080,02,Besny-et-Loizy,314,0.0,0,6.0,30,42,14,64,24,0,0.0
2081,02,Béthancourt-en-Vaux,425,0.0,0,0.0,41,42,14,64,18,0,0.0
2082,02,Beugneux,117,0.0,0,0.0,38,42,14,64,18,0,0.0
2083,02,Beuvardes,741,0.0,0,0.0,47,42,14,64,18,0,0.0
2084,02,Bézu-le-Guéry,250,0.0,0,0.0,39,42,14,64,18,0,0.0
2085,02,Bézu-Saint-Germain,991,0.0,0,8.0,42,42,14,64,26,0,0.0
2086,02,Bichancourt,989,0.0,0,0.0,43,42,14,64,18,0,0.0
2087,02,Bieuxy,34,0.0,0,0.0,19,42,14,64,18,0,0.0
2088,02,Bièvres,80,0.0,0,0.0,24,42,14,64,18,0,0.0
2089,02,Billy-sur-Aisne,1141,0.0,0,0.0,42,42,14,64,18,0,0.0
2090,02,Billy-sur-Ourcq,195,0.0,0,0.0,38,42,14,64,18,0,0.0
2091,02,Blanzy-lès-Fismes,91,0.0,0,0.0,24,42,14,64,18,0,0.0
2093,02,Blérancourt,1212,0.0,0,7.0,134,42,14,64,25,0,0.0
2094,02,Blesmes,473,0.0,0,0.0,40,42,14,64,18,0,0.0
2095,02,Bohain-en-Vermandois,5724,0.0,0,16.0,126,112,206,99,34,1,17.47
2096,02,Bois-lès-Pargny,188,0.0,0,0.0,18,42,14,64,18,0,0.0
2097,02,Boncourt,270,0.0,0,1.0,43,42,14,64,19,0,0.0
2098,02,Bonneil,376,0.0,0,0.0,35,42,14,64,18,0,0.0
2099,02,Bonnesvalyn,207,0.0,0,0.0,30,42,14,64,18,0,0.0
2100,02,Bony,139,0.0,0,0.0,45,42,14,64,18,0,0.0
2101,02,Bosmont-sur-Serre,171,0.0,0,0.0,36,42,14,64,18,0,0.0
2102,02,Bouconville-Vauclair,184,0.0,0,0.0,35,42,14,64,18,0,0.0
2103,02,Boué,1316,0.0,0,22.0,127,42,14,140,40,0,0.0
2104,02,Bouffignereux,95,0.0,0,0.0,20,42,14,64,18,0,0.0
2105,02,Bouresches,187,0.0,0,0.0,42,42,14,64,18,0,0.0
2106,02,Bourg-et-Comin,809,0.0,0,9.0,36,42,14,64,27,0,0.0
2107,02,Bourguignon-sous-Coucy,104,0.0,0,0.0,30,42,14,64,18,0,0.0
2108,02,Bourguignon-sous-Montbavin,146,0.0,0,2.0,40,42,14,64,20,0,0.0
2109,02,La Bouteille,468,0.0,0,3.0,32,42,14,64,21,0,0.0
2110,02,Braine,2243,0.0,0,21.0,46,42,14,64,39,0,0.0
2111,02,Brancourt-en-Laonnois,710,0.0,0,0.0,39,42,14,64,18,0,0.0
2112,02,Brancourt-le-Grand,558,0.0,0,0.0,37,42,14,64,18,0,0.0
2114,02,Brasles,1711,0.0,0,32.0,52,42,14,64,50,0,0.0
2115,02,Braye-en-Laonnois,189,0.0,0,0.0,19,42,14,64,18,0,0.0
2116,02,Braye-en-Thiérache,133,0.0,0,0.0,22,42,14,64,18,0,0.0
2117,02,Bray-Saint-Christophe,65,0.0,0,0.0,8,42,14,64,18,0,0.0
2118,02,Braye,130,0.0,0,0.0,24,42,14,64,18,0,0.0
2119,02,Brécy,317,0.0,0,0.0,40,42,14,64,18,0,0.0
2120,02,Brenelle,194,0.0,0,0.0,25,42,14,64,18,0,0.0
2121,02,Breny,219,0.0,0,0.0,40,42,14,64,18,0,0.0
2122,02,Brie,54,0.0,0,0.0,17,42,14,64,18,0,0.0
2123,02,Brissay-Choigny,297,0.0,0,1.0,34,42,14,64,19,0,0.0
2124,02,Brissy-Hamégicourt,653,0.0,0,0.0,41,42,14,64,18,0,0.0
2125,02,Brumetz,179,0.0,0,0.0,30,42,14,64,18,0,0.0
2126,02,Brunehamel,458,0.0,0,10.0,43,42,14,64,28,0,0.0
2127,02,Bruyères-sur-Fère,195,0.0,0,0.0,33,42,14,64,18,0,0.0
2128,02,Bruyères-et-Montbérault,1419,0.0,0,8.0,46,42,14,64,26,0,0.0
2129,02,Bruys,19,0.0,0,0.0,21,42,14,64,18,0,0.0
2130,02,Bucilly,202,0.0,0,0.0,32,42,14,64,18,0,0.0
2131,02,Bucy-le-Long,1915,0.0,0,9.0,55,42,14,64,27,0,0.0
2132,02,Bucy-lès-Cerny,188,0.0,0,0.0,31,42,14,64,18,0,0.0
2133,02,Bucy-lès-Pierrepont,406,0.0,0,0.0,45,42,14,64,18,0,0.0
2134,02,Buire,822,0.0,0,9.0,43,42,14,64,27,0,0.0
2135,02,Buironfosse,1125,0.0,0,17.0,62,42,14,64,35,0,0.0
2136,02,Burelles,123,0.0,0,0.0,27,42,14,64,18,0,0.0
2137,02,Bussiares,131,0.0,0,0.0,34,42,14,64,18,0,0.0
2138,02,Buzancy,183,0.0,0,0.0,33,42,14,64,18,0,0.0
2139,02,Caillouël-Crépigny,459,0.0,0,0.0,41,42,14,64,18,0,0.0
2140,02,Camelin,436,0.0,0,0.0,45,42,14,64,18,0,0.0
2141,02,La Capelle,1757,0.0,0,28.0,86,99,14,64,46,0,0.0
2142,02,Castres,247,0.0,0,0.0,37,42,14,64,18,0,0.0
2143,02,Le Catelet,185,0.0,0,0.0,38,42,14,64,18,0,0.0
2144,02,Caulaincourt,144,0.0,0,0.0,21,42,14,64,18,0,0.0
2145,02,Caumont,546,0.0,0,0.0,404,42,14,64,18,0,0.0
2146,02,Celles-lès-Condé,94,0.0,0,0.0,25,42,14,64,18,0,0.0
2148,02,Celles-sur-Aisne,252,0.0,0,0.0,33,42,14,64,18,0,0.0
2149,02,Cerizy,59,0.0,0,0.0,14,42,14,64,18,0,0.0
2150,02,Cerny-en-Laonnois,63,0.0,0,8.0,24,42,14,64,26,0,0.0
2151,02,Cerny-lès-Bucy,113,0.0,0,0.0,26,42,14,64,18,0,0.0
2152,02,Cerseuil,88,0.0,0,3.0,16,42,14,64,21,0,0.0
2153,02,Cessières-Suzy,796,0.0,0,4.0,56,42,14,64,22,0,0.0
2154,02,Chacrise,367,0.0,0,0.0,42,42,14,64,18,0,0.0
2155,02,Chaillevois,197,0.0,0,1.0,32,42,14,64,19,0,0.0
2156,02,Chalandry,242,0.0,0,0.0,35,42,14,64,18,0,0.0
2157,02,Chambry,831,0.0,0,15.0,72,42,14,64,33,0,0.0
2158,02,Chamouille,270,0.0,0,20.0,151,42,14,64,38,0,0.0
2159,02,Champs,311,0.0,0,0.0,40,42,14,64,18,0,0.0
2160,02,Chaourse,497,0.0,0,0.0,40,42,14,64,18,0,0.0
2162,02,La Chapelle-sur-Chézy,299,0.0,0,0.0,39,42,14,64,18,0,0.0
2163,02,Charly-sur-Marne,2584,0.0,0,18.0,51,42,401,64,36,1,38.7
2164,02,Le Charmel,324,0.0,0,0.0,41,42,14,64,18,0,0.0
2165,02,Charmes,1596,0.0,0,9.0,46,42,14,64,27,0,0.0
2166,02,Chartèves,358,0.0,0,0.0,38,42,14,64,18,0,0.0
2167,02,Chassemy,898,0.0,0,0.0,44,42,14,64,18,0,0.0
2168,02,Château-Thierry,15068,21.94,2,37.0,295,157,222,126,178,2,13.27
2169,02,Châtillon-lès-Sons,83,0.0,0,3.0,13,42,14,64,21,0,0.0
2170,02,Châtillon-sur-Oise,125,0.0,0,0.0,28,42,14,64,18,0,0.0
2171,02,Chaudardes,91,0.0,0,0.0,29,42,14,64,18,0,0.0
2172,02,Chaudun,244,0.0,0,0.0,34,42,14,64,18,0,0.0
2173,02,Chauny,11456,17.2,1,28.0,251,156,136,186,159,1,8.73
2174,02,Chavignon,852,0.0,0,0.0,42,42,14,64,18,0,0.0
2175,02,Chavigny,159,0.0,0,0.0,20,42,14,64,18,0,0.0
2176,02,Chavonne,210,0.0,0,0.0,32,42,14,64,18,0,0.0
2177,02,Chérêt,146,0.0,0,0.0,27,42,14,64,18,0,0.0
2178,02,Chermizy-Ailles,121,0.0,0,0.0,25,42,14,64,18,0,0.0
2179,02,Chéry-Chartreuve,379,0.0,0,1.0,43,42,14,64,19,0,0.0
2180,02,Chéry-lès-Pouilly,737,0.0,0,0.0,41,42,14,64,18,0,0.0
2181,02,Chéry-lès-Rozoy,97,0.0,0,0.0,37,42,14,64,18,0,0.0
2182,02,Chevennes,128,0.0,0,0.0,21,42,14,64,18,0,0.0
2183,02,Chevregny,191,0.0,0,0.0,30,42,14,64,18,0,0.0
2184,02,Chevresis-Monceau,335,0.0,0,0.0,38,42,14,64,18,0,0.0
2185,02,Chézy-en-Orxois,377,0.0,0,1.0,44,42,14,64,19,0,0.0
2186,02,Chézy-sur-Marne,1308,0.0,0,4.0,44,42,14,64,22,0,0.0
2187,02,Chierry,1169,0.0,0,3.0,42,42,14,64,21,0,0.0
2188,02,Chigny,141,0.0,0,0.0,29,42,14,64,18,0,0.0
2189,02,Chivres-en-Laonnois,354,0.0,0,0.0,39,42,14,64,18,0,0.0
2190,02,Chivres-Val,532,0.0,0,0.0,34,42,14,64,18,0,0.0
2191,02,Chivy-lès-Étouvelles,488,0.0,0,16.0,38,42,14,64,34,0,0.0
2192,02,Chouy,371,0.0,0,0.0,43,42,14,64,18,0,0.0
2193,02,Cierges,64,0.0,0,0.0,30,42,14,64,18,0,0.0
2194,02,Cilly,175,0.0,0,0.0,29,42,14,64,18,0,0.0
2195,02,Ciry-Salsogne,892,0.0,0,3.0,46,42,14,64,21,0,0.0
2196,02,Clacy-et-Thierret,294,0.0,0,0.0,38,42,14,64,18,0,0.0
2197,02,Clairfontaine,522,0.0,0,0.0,38,42,14,64,18,0,0.0
2198,02,Clamecy,238,0.0,0,1.0,34,42,14,64,19,0,0.0
2199,02,Clastres,590,0.0,0,8.0,41,42,14,64,26,0,0.0
2200,02,Clermont-les-Fermes,99,0.0,0,0.0,24,42,14,64,18,0,0.0
2201,02,Cœuvres-et-Valsery,466,0.0,0,0.0,42,42,14,64,18,0,0.0
2203,02,Coincy,1281,0.0,0,6.0,46,42,14,64,24,0,0.0
2204,02,Coingt,63,0.0,0,0.0,22,42,14,64,18,0,0.0
2205,02,Colligis-Crandelain,212,0.0,0,0.0,22,42,14,64,18,0,0.0
2206,02,Colonfay,72,0.0,0,0.0,37,42,14,64,18,0,0.0
2207,02,Commenchon,219,0.0,0,0.0,26,42,14,64,18,0,0.0
2208,02,Concevreux,260,0.0,0,0.0,27,42,14,64,18,0,0.0
2209,02,Condé-en-Brie,658,0.0,0,1.0,50,42,14,64,19,0,0.0
2210,02,Condé-sur-Aisne,358,0.0,0,6.0,43,42,14,64,24,0,0.0
2211,02,Condé-sur-Suippe,343,0.0,0,0.0,42,42,14,64,18,0,0.0
2212,02,Condren,682,0.0,0,2.0,39,42,14,64,20,0,0.0
2213,02,Connigis,318,0.0,0,0.0,41,42,14,64,18,0,0.0
2214,02,Contescourt,61,0.0,0,0.0,26,42,14,64,18,0,0.0
2215,02,Corbeny,849,0.0,0,8.0,51,42,14,64,26,0,0.0
2216,02,Corcy,318,0.0,0,2.0,41,42,14,64,20,0,0.0
2217,02,Coucy-le-Château-Auffrique,989,0.0,0,9.0,50,42,14,64,27,0,0.0
2218,02,Coucy-lès-Eppes,647,0.0,0,7.0,48,42,14,64,25,0,0.0
2219,02,Coucy-la-Ville,195,0.0,0,0.0,39,42,14,64,18,0,0.0
2220,02,Coulonges-Cohan,443,0.0,0,0.0,40,42,14,64,18,0,0.0
2221,02,Coupru,159,0.0,0,0.0,40,42,14,64,18,0,0.0
2222,02,Courbes,39,0.0,0,0.0,20,42,14,64,18,0,0.0
2223,02,Courboin,301,0.0,0,0.0,38,42,14,64,18,0,0.0
2224,02,Courcelles-sur-Vesle,348,0.0,0,0.0,28,42,14,64,18,0,0.0
2225,02,Courchamps,82,0.0,0,0.0,42,42,14,64,18,0,0.0
2226,02,Courmelles,1831,0.0,0,10.0,46,42,14,64,28,0,0.0
2227,02,Courmont,123,0.0,0,0.0,40,42,14,64,18,0,0.0
2228,02,Courtemont-Varennes,353,0.0,0,8.0,38,42,14,64,26,0,0.0
2229,02,Courtrizy-et-Fussigny,76,0.0,0,0.0,18,42,14,64,18,0,0.0
2230,02,Couvrelles,177,0.0,0,0.0,33,42,14,64,18,0,0.0
2231,02,Couvron-et-Aumencourt,931,0.0,0,30.0,42,42,14,64,48,0,0.0
2232,02,Coyolles,366,0.0,0,0.0,40,42,14,64,18,0,0.0
2233,02,Cramaille,133,0.0,0,0.0,32,42,14,64,18,0,0.0
2234,02,Craonne,85,0.0,0,0.0,1206,42,14,64,18,0,0.0
2235,02,Craonnelle,118,0.0,0,0.0,41,42,14,64,18,0,0.0
2236,02,Crécy-au-Mont,323,0.0,0,2.0,43,42,14,64,20,0,0.0
2237,02,Crécy-sur-Serre,1487,0.0,0,15.0,65,42,14,64,33,0,0.0
2238,02,Crépy,1807,0.0,0,7.0,115,42,14,64,25,0,0.0
2239,02,Crézancy,1193,0.0,0,18.0,54,42,14,64,36,0,0.0
2240,02,Croix-Fonsomme,187,0.0,0,0.0,27,42,14,64,18,0,0.0
2241,02,La Croix-sur-Ourcq,89,0.0,0,0.0,36,42,14,64,18,0,0.0
2242,02,Crouttes-sur-Marne,607,0.0,0,0.0,38,42,14,64,18,0,0.0
2243,02,Crouy,3041,0.0,0,25.0,47,42,14,64,43,0,0.0
2244,02,Crupilly,64,0.0,0,0.0,30,42,14,64,18,0,0.0
2245,02,Cuffies,1760,0.0,0,43.0,49,42,14,64,61,0,0.0
2246,02,Cugny,605,0.0,0,0.0,39,42,14,64,18,0,0.0
2248,02,Cuirieux,154,0.0,0,0.0,28,42,14,64,18,0,0.0
2249,02,Cuiry-Housse,102,0.0,0,0.0,27,42,14,64,18,0,0.0
2250,02,Cuiry-lès-Chaudardes,80,0.0,0,0.0,8,42,14,64,18,0,0.0
2251,02,Cuiry-lès-Iviers,26,0.0,0,0.0,20,42,14,64,18,0,0.0
2252,02,Cuissy-et-Geny,71,0.0,0,0.0,27,42,14,64,18,0,0.0
2253,02,Cuisy-en-Almont,358,0.0,0,1.0,38,42,14,64,19,0,0.0
2254,02,Cutry,126,0.0,0,0.0,27,42,14,64,18,0,0.0
2255,02,Cys-la-Commune,159,0.0,0,0.0,35,42,14,64,18,0,0.0
2256,02,Dagny-Lambercy,125,0.0,0,17.0,32,42,14,64,35,0,0.0
2257,02,Dallon,431,0.0,0,0.0,39,42,14,64,18,0,0.0
2258,02,Dammard,375,0.0,0,0.0,39,42,14,64,18,0,0.0
2259,02,Dampleux,378,0.0,0,0.0,43,42,14,64,18,0,0.0
2260,02,Danizy,624,0.0,0,14.0,41,42,14,64,32,0,0.0
2261,02,Dercy,394,0.0,0,0.0,38,42,14,64,18,0,0.0
2262,02,Deuillet,202,0.0,0,0.0,30,42,14,64,18,0,0.0
2263,02,Dhuizel,113,0.0,0,0.0,29,42,14,64,18,0,0.0
2264,02,Dizy-le-Gros,722,0.0,0,5.0,45,42,14,64,23,0,0.0
2265,02,Dohis,82,0.0,0,0.0,25,42,14,64,18,0,0.0
2266,02,Dolignon,35,0.0,0,0.0,21,42,14,64,18,0,0.0
2267,02,Dommiers,306,0.0,0,1.0,38,42,14,64,19,0,0.0
2268,02,Domptin,638,0.0,0,0.0,42,42,14,64,18,0,0.0
2269,02,Dorengt,150,0.0,0,0.0,33,42,14,64,18,0,0.0
2270,02,Douchy,159,0.0,0,0.0,38,42,14,64,18,0,0.0
2271,02,Dravegny,132,0.0,0,0.0,16,42,14,64,18,0,0.0
2272,02,Droizy,75,0.0,0,0.0,25,42,14,64,18,0,0.0
2273,02,Dury,194,0.0,0,0.0,29,42,14,64,18,0,0.0
2274,02,Ébouleau,173,0.0,0,0.0,32,42,14,64,18,0,0.0
2275,02,Effry,313,0.0,0,0.0,39,42,14,64,18,0,0.0
2276,02,Englancourt,120,0.0,0,0.0,23,42,14,64,18,0,0.0
2277,02,Épagny,339,0.0,0,1.0,37,42,14,64,19,0,0.0
2278,02,Éparcy,34,0.0,0,0.0,16,42,14,64,18,0,0.0
2279,02,Épaux-Bézu,540,0.0,0,0.0,42,42,14,64,18,0,0.0
2280,02,Épieds,411,0.0,0,0.0,38,42,14,64,18,0,0.0
2281,02,L'Épine-aux-Bois,245,0.0,0,0.0,42,42,14,64,18,0,0.0
2282,02,Eppes,438,0.0,0,7.0,46,42,14,64,25,0,0.0
2283,02,Erlon,284,0.0,0,0.0,29,42,14,64,18,0,0.0
2284,02,Erloy,100,0.0,0,0.0,30,42,14,64,18,0,0.0
